rpm,load,ambient_temp,altitude,throttle,cht,egt,oil_pressure,fuel_flow,vibration,current,expected_cht,expected_egt,expected_oil_pressure,expected_vibration,cht_residual,egt_residual,oil_pressure_residual,vibration_residual,degradation,fault,rul
2555.8215217540455,96.38922245305552,30.58433041826727,13858.851312785016,68.93765969874818,194.14361175059236,656.4276069587548,39.473205594026396,11.320156177402994,2.533767535174788,5.502483655516895,180.8132513917964,624.774019146163,47.735434377787925,0.5833732282631068,13.330360358795957,31.65358781259181,-8.262228783761529,1.9503943069116814,0.49057484453101036,general_degradation,234.22482490780905
2267.645048757041,54.70813193903784,11.917760391855538,15396.252451305412,70.8074920694115,154.8048535357321,598.2729506596178,44.021863917782,8.1359975581618,1.537125469768604,4.234058534663281,145.99889799481616,580.7110671883541,48.7645098349333,0.5401467573135561,8.805955540915932,17.561883471263627,-4.7426459171513,0.996978712455048,0.21688654327440982,healthy,353.6091887130219
3536.8781897943536,56.660231239321334,20.008923412376422,23536.62021941313,50.88821102406194,182.41415750374057,631.9875439495751,51.22563420804241,10.7356135053612,2.4391052104587754,5.571743707684345,165.62875296076805,607.2270367186698,58.76220701920913,0.730531728469153,16.785404542972515,24.76050723090532,-7.536572811166721,1.7085734819896223,0.4617888502604383,general_degradation,275.251565287313
3784.6918182704917,84.27847443078788,5.511901491421856,4435.98859449307,80.04918013126867,200.44313919054065,648.712971522898,56.91095074954035,11.893080623706545,0.9318281018788109,5.687734472515494,194.36972837394126,648.4851354904155,58.5352565917009,0.7677037727405738,6.073410816599392,0.22783603248251438,-1.6243058421605525,0.16412432913823716,0.04042375683089802,healthy,469.3243597128088
4217.912716939742,51.13613429873305,-9.40392916858359,22634.54941048159,27.302934142890685,171.76478887525562,617.9481627486546,58.24007246144782,11.140866525843215,1.7878117072527502,5.166260481301894,161.59717534457184,611.026365742365,64.65241099161929,0.8326869075409611,10.16761353068378,6.92179700628958,-6.412338530171475,0.9551247997117891,0.1991980652298005,healthy,412.9678775703854
2046.256478231464,59.553624376206514,-6.834268199084565,13738.222058093388,55.32244010987016,142.3530768761776,587.8243514709172,43.43334852941995,7.934329651430838,1.0799216187636487,4.214825941941035,136.4763914198236,574.117527932827,46.60576187575519,0.5069384717347196,5.876685456353982,13.706823538090248,-3.17241334633524,0.572983147028929,0.11529032662650587,healthy,465.4419234549256
4357.571158936418,98.88008510582966,31.43580018924179,9406.489638272895,26.6800573358935,235.3175821914482,676.6550187138378,53.45152902803889,14.112965374527736,2.0946188871985267,6.8590893152817625,219.24372961482686,657.2693756362198,61.95016246302497,0.8536356738404627,16.073852576621334,19.385643077617942,-8.498633434986075,1.240983213358064,0.32467873528552293,general_degradation,321.11601348619206
3814.3211740166425,66.66950120777277,42.919490166099806,9371.764488092602,42.85696690254886,205.4043992087693,632.9038757184526,58.58631895984755,10.992151517984789,1.7356894578397153,5.242685471363378,200.74703727075462,620.3605188533036,60.181009295511316,0.7721481761024964,4.657361938014674,12.543356865149008,-1.5946903356637634,0.9635412817372189,0.12709725555594453,healthy,427.81252818986025
3494.4068162269714,66.74514495384801,39.563690577004394,1136.1595085364468,42.477055167378424,205.61451968198662,613.2493967187866,57.105204966991835,9.960843401527736,0.8567474739316128,5.079616925945192,201.58032370128282,612.2977701727201,57.615642933507935,0.7241610224340456,4.0341959807037995,0.9516265460664499,-0.5104379665161005,0.1325864514975672,0.1287819387276027,healthy,447.03598084273443
2239.0657362312068,92.8741747595074,35.23954836077429,23744.9978322981,78.0575606710688,175.63278328101785,640.023621877788,38.79661582155612,9.991871209522342,1.9561592919324693,5.457612620182655,165.97133824202908,616.8835469242109,45.48259190908906,0.5358598604346809,9.661445038988774,23.140074953577027,-6.685976087532943,1.4202994314977884,0.2873812391661764,general_degradation,381.065706656381
2920.012656311696,41.8725657544565,-6.899347684199009,21618.05940637633,85.03208073040621,149.64415394987677,606.8765094852768,44.13135809054708,8.867196239578123,2.4784427949701002,4.838633267023806,136.33514915464013,590.4468538424454,55.01029599013705,0.6380018984467544,13.309004795236632,16.429655642831335,-10.878937899589971,1.8404408965233459,0.40708788342531305,lubrication_issue,279.8981967090292
3613.247628100559,61.62461607230347,32.47751154546016,13004.087527799835,88.1745200254832,190.24389131979424,636.2951768769911,59.575318203231795,10.041667033400325,1.306788766385391,5.080842858674611,186.00420278327687,626.6544271765061,58.976011739020194,0.7419871442150838,4.239688536517377,9.640749700485003,0.599306464211601,0.5648016221703072,0.10689783254265482,healthy,411.37629400021035
2859.0589217692773,54.99799376189833,39.728728197156165,8706.38667558251,61.119159132784866,180.14167242022467,601.1753008264957,51.300894809567204,8.24995673456261,0.9494123804372108,4.320989824212001,177.3701352076968,592.3663731264152,53.472631873202346,0.6288588382653916,2.7715372125278748,8.808927700080517,-2.171737063635142,0.3205535421718192,0.08044834252664844,healthy,482.22938243263616
2448.3931707011216,26.06906624869311,-2.9116152949142924,3201.145973944311,32.15221548098355,145.04467904395239,549.7886504622763,53.01964416040066,6.08024197170414,0.9465203879718058,3.0394431037684004,141.14520326313067,545.9252643096961,52.501620065713524,0.5672589756051682,3.8994757808217173,3.863386152580233,0.5180240946871351,0.3792614123666376,0.0696130273157672,healthy,449.3360296968695
2277.9283075472163,27.096202700564447,-3.365027089466955,11519.469200818145,36.5066974724634,148.76807673397127,579.6729526083111,42.9125577699065,6.841143606956735,2.363583012405972,4.052339215463221,129.99401800555225,544.1121342345507,51.05573024433257,0.5416892461320824,18.77405872841902,35.56081837376041,-8.143172474426073,1.8218937662738897,0.4922940501813547,general_degradation,242.90737818257224
3108.2120600157577,69.46038172242368,10.290250176337484,11563.367903328697,79.79767505070052,169.21256887190302,635.9254588504451,55.753941268585166,9.870973165586442,0.6339386202055086,4.39603566729069,170.78674604021435,618.1488313183205,54.30886594233217,0.6662318090023636,-1.574177168311337,17.77662753212462,1.4450753262529972,-0.032293188796854944,0.03970372483080755,healthy,484.2174103019407
2526.9567235633285,50.18273304836981,-8.89608412222505,8051.979139579457,36.91584055972357,152.77064799440993,581.4480510087211,47.146101014491826,8.031108881266478,1.5153065674679818,4.202565480887721,145.56742969521437,571.2589220285194,51.201035144637046,0.5790435085344993,7.203218299195555,10.189128980201758,-4.05493413014522,0.9362630589334825,0.11534929455875119,healthy,433.5152615431539
2144.466817548022,42.702072463897956,9.96952630192493,16147.931033290031,65.66226437351295,152.73627273281681,588.6881305211825,38.79331291579182,7.498306902879361,2.1432728806864643,4.260200414275027,136.6531674422909,565.0253281869383,48.739568743272336,0.5216700226322033,16.083105290525907,23.662802334244248,-9.946255827480513,1.621602858054261,0.448600252997556,general_degradation,259.08087117300124
2908.071432872086,98.59028935268852,-3.837860380757121,9946.38997614354,97.55763466202951,183.9363991183467,659.4829131491341,50.174930176657455,12.192314068847509,1.680624966502235,5.68830332561801,174.84559583388526,645.5782183709321,50.377348314761605,0.6362107149308129,9.090803284461458,13.904694778202042,-0.2024181381041501,1.044414251571422,0.21445295587343802,healthy,381.48238199788943
2948.6783842643254,60.6088302947564,3.3325352828294132,2870.9206184800883,68.8496033953306,174.43858527491466,606.7999315877672,51.26990330432577,9.0579848533808,1.0785135865619138,4.750424131701857,169.14553157233286,602.3622680602546,53.740720650534094,0.6423017576396488,5.293053702581801,4.437663527512655,-2.470817346208321,0.43621182892226495,0.12828073444205754,healthy,424.32179538850824
2487.5297678621623,74.52021777791434,31.81253229393276,14890.968515196108,57.72609508401267,171.97937505661446,603.984257006292,47.26368805226463,9.689200156727582,0.8967292733626389,4.683249769445087,169.32493145335064,599.4605734760814,48.93862072066415,0.5731294651793244,2.6544436032638146,4.523683530210519,-1.6749326683995207,0.32359980818331446,0.06817890988076798,healthy,457.67300573716665
2344.3937641289103,33.09247542925636,-0.965381113795388,20364.368005784552,73.215777655696,139.89706859603697,571.3793799840548,44.833143303895824,7.064822866376845,2.001262888416859,3.7875148003662114,126.24364313480349,564.0185941690471,51.10775207869077,0.5516590646193364,13.653425461233482,7.360785815007716,-6.274608774794949,1.4496038237975224,0.27857909033561645,general_degradation,356.3284442560145
2836.506297707671,63.48422888911909,39.85596610305008,15605.949897849803,29.351843256669127,181.91472434801543,605.5974561214463,50.86541866559949,9.456403383339646,1.2639444240422275,4.771517869348423,173.9470495125169,588.3216085827331,52.61331207053184,0.6254759446561506,7.967674835498514,17.27584753871315,-1.7478934049323485,0.6384684793860769,0.1839868710425766,healthy,386.1787557328423
3808.654989946228,22.682594778862352,21.34393266792241,19061.467143517264,90.14125094093995,161.04342309593915,604.4003122948366,60.66522791135587,8.449327325437752,1.2714405757628657,3.7819996967386955,160.3734566599641,597.1801478789607,63.65463233726083,0.7712982484919342,0.6699664359750557,7.220164415875843,-2.989404425904958,0.5001423272709316,0.057253688877485345,healthy,508.90907181241863
2479.8574590487724,47.65567948031355,-0.012125575921588805,22711.264033340707,66.67134358128963,143.1971402554356,607.3657496457488,45.31192171902374,8.124080703437153,1.99016957368474,4.318533153306255,133.3651632077175,578.2215182619528,51.02640531396509,0.5719786188573158,9.831977047718112,29.144231383795955,-5.714483594941349,1.4181909548274243,0.26543955778005207,general_degradation,371.6174418496327
2211.8554158685056,66.10306881334506,23.369327551057076,10603.26678255965,78.91553884997782,172.67140835144306,609.2945186659214,44.05954479940152,8.329771469631098,1.9447755881565627,4.610961798560888,160.64117544460728,592.4095859262154,47.40659782188044,0.5317783123802758,12.030232906835778,16.88493273970596,-3.3470530224789172,1.412997275776287,0.27677180297104104,general_degradation,353.0764771155311
3967.7043112146307,20.37056184036823,8.34245444301293,9954.217339773582,62.99164823503383,164.90938285254634,596.1813503693735,60.22387290203596,8.392807039720966,1.3212806807475157,3.5948678642737573,164.80244031176193,589.5731903189591,65.11198954248758,0.7951556466821945,0.10694254078441645,6.608160050414426,-4.888116640451621,0.5261250340653212,0.1318639312478921,healthy,450.1568165782713
2778.4635276149093,66.44706802224349,24.77453583557417,327.36141470834093,73.08298976133685,189.9565022994141,632.2412439803774,47.18656326807935,9.643079798239798,1.5807077875381226,4.906642394537273,181.97343061015667,604.8429958268598,51.9119427791398,0.6167695291422364,7.983071689257429,27.398248153517557,-4.725379511060453,0.9639382583958862,0.24219081895447167,healthy,376.01738228428525
2353.8770293014195,35.255017653093326,-7.989768268354782,11801.67362774998,65.18729066100931,156.22118882197455,611.2375661282114,35.98127808855272,8.130572348820829,3.6449102134323415,4.901044122624652,132.43798670939017,563.3919933516728,51.010614822163895,0.5530815543952129,23.783202112584377,47.845572776538575,-15.029336733611174,3.0918286590371284,0.7804510630974052,cooling_degradation,126.43894600371225
2903.58226196486,22.03090845282759,-1.4116071448595306,17899.305721184937,72.71391535281211,133.7617310459298,569.3133225191773,56.08870810180665,6.446212201463547,1.0493823133575786,3.2002759489498174,133.5732802255252,567.8672445301506,56.466185419492675,0.635537339294729,0.18845082040459715,1.4460779890266622,-0.3774773176860222,0.4138449740628496,0.06781132200709301,healthy,458.59792284546154
3750.1207160102795,88.45571744850287,35.662092551184536,9929.588240461371,73.44681092565169,206.09020227830075,667.9915581323962,52.07531385923878,12.024251699315636,1.6989098112709697,5.5147296731790805,205.20870377514223,649.0695474278876,57.92450833220201,0.7625181074015419,0.8814985031585252,18.92201070450858,-5.849194472963227,0.9363917038694278,0.16830960055324892,healthy,430.97223110912313
2905.411460916349,64.16377446815842,13.98695910244242,7361.643988547942,95.87626455697253,171.71242643971527,613.83964791547,52.423520869986746,9.35756195137657,0.4083335630959759,4.165259641326709,170.80294036983884,613.9393761391916,53.11018972987812,0.6358117191374524,0.9094860698764364,-0.09972822372162682,-0.6866688598913768,-0.22747815604147648,0.02863888062246217,healthy,500.54584156922317
2176.261399996625,86.79441894394392,44.142119938695366,13142.254557567147,33.73434286786428,176.57293300775865,598.3712940281176,48.23824627087559,9.99014145760128,0.41955929246955054,4.840958376624461,177.15899913649454,594.3285320532177,45.46653768445749,0.5264392099994938,-0.5860661287358937,4.042761974899918,2.7717085864181,-0.10687991752994325,0.023467915195682733,healthy,485.1040126007547
2834.474026273643,61.513416422627,-7.416871827371972,4157.084218901985,79.04268931410964,180.35066654890264,629.7382161045061,39.89617780584065,9.66527123680545,2.866933839123746,5.088276915979809,160.83604973051976,603.8888666971437,52.75471889637898,0.6251711039410465,19.514616818382876,25.84934940736241,-12.858541090538331,2.2417627351826996,0.5077585939652829,lubrication_issue,298.76834431410634
3591.9121464791497,94.94637914598064,30.29146534656377,5373.509464768919,22.494650804902776,218.97681493731406,667.017667940955,45.782112784544175,13.122719905002457,2.705381523399762,6.542689801984911,207.15251246082894,633.1226726750773,56.13958684015474,0.7387868219718725,11.824302476485116,33.8949952658777,-10.357474055610567,1.9665947014278893,0.4826564044205694,lubrication_issue,298.17234486233093
2974.033814230115,39.712162659128545,35.05062747208098,19985.39697422448,75.57571766835414,175.7712130408974,609.135369476219,49.20189379993642,8.66256557080042,1.90998577964761,4.519896146717663,158.9429986145659,586.5432929328925,55.61529750111063,0.6461050721345172,16.8282144263315,22.59207654332647,-6.413403701174211,1.263880707513093,0.38273739481377833,general_degradation,320.8430174987873
3977.7150992259144,72.70266933685738,28.075211048481883,21229.891289132982,39.97344070873488,192.50110605579528,631.9923172074875,60.26794102764053,11.60125345548172,1.5017317895352134,5.459988497533171,187.12278722276025,628.8659841318768,61.00550724685873,0.7966572648838872,5.378318833035024,3.1263330756107734,-0.7375662192181949,0.7050745246513261,0.14219359629420028,healthy,429.4983246428148
2661.57127775679,86.3132379320542,-7.964580090647906,14906.746962051326,38.40070698301624,160.62001012250008,600.6223277525045,47.216572435292605,10.57119187225277,0.9467425103144296,5.06376612482743,157.8602030616713,607.6614435268242,49.387511187489984,0.5992356916635184,2.759807060828763,-7.0391157743197255,-2.1709387521973795,0.34750681865091115,0.04348845345418337,healthy,451.26650184439785
1865.8821102026527,89.60790991207439,-8.830182403228708,21867.541817104986,62.31497072217696,142.46306515206024,622.4044267846579,38.09757205515384,9.435164494870424,1.5575941944783613,5.330610272871913,137.62680442536188,599.1044114286952,42.758424088655275,0.47988231653039787,4.836260726698356,23.300015355962614,-4.660852033501435,1.0777118779479635,0.19675874563110582,healthy,391.1634266413817
2444.6982935744163,28.837929050511573,9.504218670242711,7180.974791352043,43.7046496364792,145.08917557177944,550.0121357802959,56.27938448943521,6.257215413921476,0.9182479360992037,3.4707700344532557,144.55277190083902,552.3682208575885,52.2505520245544,0.5667047440361624,0.5364036709404161,-2.3560850772926187,4.028832464880807,0.3515431920630413,0.02953065229657854,healthy,453.8354670985638
2276.6256864148722,37.63889672561403,0.2541044179339984,19489.611839168832,48.01002073333841,133.51112287254892,567.9654538762171,46.30036644216088,6.9920412622630375,1.6369519012896907,3.792500191534296,128.55420625179218,557.5941564700929,50.20189375326986,0.5414938529622308,4.956916620756743,10.3712974061242,-3.9015273111089783,1.0954580483274599,0.2422179211940894,healthy,348.57615710301064
3400.9378240725982,66.40689662702489,-4.968223943123482,21936.52156575951,41.24800340709648,158.4412369551854,614.952655911182,54.658851317302165,10.201045518132291,1.3428191576483173,5.091450317760535,156.67935077814673,609.2264537586212,56.894950862418796,0.7101406736108897,1.7618861770386616,5.726202152560745,-2.2360995451166303,0.6326784840374275,0.20021506091174962,healthy,413.78769016105593
2005.5533206238106,88.0965531239015,17.233058985768587,12014.6644331662,67.3926227727614,160.41073507710132,608.4372064672834,42.44331255247737,9.554800175680187,0.8895348304155289,4.893250248371111,162.34527373670235,603.0131487975731,43.996702315078366,0.5008329980935715,-1.9345386596010314,5.424057669710351,-1.5533897626009932,0.38870183232195743,0.041740279051343976,healthy,489.275341096474
3683.1729465070657,74.41126174082403,24.023625801835138,18817.91598894103,32.68840842344589,191.50902433406384,634.9693576447844,53.90209023066263,11.406356060262492,1.7478195025491303,5.191942224247323,182.97607773247455,620.4904021776243,58.5124826327906,0.7524759419760598,8.532946601589288,14.478955467160063,-4.610392402127971,0.9953435605730705,0.20794825534946515,healthy,396.5187142938391
2501.4696688732315,70.72045624796891,19.699195884372052,19496.13487877859,28.558451106156674,163.5094250027771,599.7825621016824,46.20651599048038,9.213584104520892,1.3182030703067804,4.939157182545705,157.2041224147116,586.1806102321577,49.35412085114834,0.5752204503309847,6.305302588065501,13.601951869524669,-3.147604860667954,0.7429826199757957,0.17604115534903356,healthy,391.44911633726207
1981.8466239656836,66.57363681410186,9.02356813241262,15522.887944186929,23.65936270500103,154.9996580756658,576.0341596930256,40.83741418874047,8.906780352143587,1.3882212977116999,4.522405348318944,144.62027191974752,567.7432156785842,45.52888204659732,0.49727699359485256,10.379386155918269,8.29094401444138,-4.69146785785685,0.8909443041168473,0.30778575362614957,general_degradation,321.5097356221089
3945.9857816248095,75.49457806251908,2.1423287033818212,2059.5261403960676,74.43994416597704,197.21697548639094,663.2749170305026,54.590488210249646,11.370762031420437,1.4130487062864725,5.608479255926378,194.01194240867503,642.6487452549793,60.52832000799695,0.7918978672437214,3.2050330777159104,20.62617177552329,-5.937831797747307,0.6211508390427511,0.18988311325475,healthy,409.92523235907885
4214.067849933663,38.39636847128689,1.7207587213795819,778.352072112784,72.13334603007081,197.63770667948748,637.3449611613298,59.27621628550315,10.619650719140974,2.4801056064069655,5.158432656411582,183.21361439946202,615.1550989830245,65.64083332176635,0.8321101774900495,14.424092280025462,22.18986217830536,-6.364617036263198,1.647995428916916,0.3890024059381219,general_degradation,286.611421480078
1887.8206846263802,93.66782782525495,23.915767298640596,19913.432274404408,58.52178812100401,163.57890042388289,614.936145827557,35.361673186741776,9.928823606929381,1.2241459432015354,5.36066547286986,158.17574621955546,601.9791880007404,42.609139250990644,0.483173102693957,5.403154204327421,12.95695782681662,-7.247466064248869,0.7409728405075784,0.21929579300063862,healthy,377.2996239136329
2637.9772890936492,56.4176119265441,-9.360870305054465,1811.172194863972,51.399484512534784,179.71937556249938,625.2061585019583,38.84315702386907,9.440611071397282,3.082811888953323,5.200748940004558,156.3799092232393,584.7151025406181,51.59040935862567,0.5956965933640473,23.33946633926007,40.49105596134018,-12.747252334756602,2.4871152955892755,0.6349449190280171,cooling_degradation,230.5680661227006
3696.6554204690806,64.77189467895313,-9.4626033919449,8161.532706099797,61.416931470776916,180.15001975910522,630.2516926714911,54.478365875861506,11.405695302275966,1.7528519508843607,5.112341285426873,172.7943157719001,622.2070167375567,59.3914917894364,0.754498313070362,7.355703987205118,8.0446759339344,-4.913125913574895,0.9983536378139988,0.21754626639014915,healthy,402.67852243204857
2252.2029720994883,28.36542722675202,25.003663724900015,17661.893162172528,22.526891586051363,152.03099967987583,571.9497437168563,42.04868201566989,7.258151164595683,2.283994683584615,4.133397379740221,138.1440344501067,539.718370861682,50.74838959865575,0.5378304458149232,13.886965229769146,32.2313728551743,-8.699707582985859,1.7461642377696918,0.4464387157708395,general_degradation,284.80751465507603
3775.291708739396,26.530398562447168,-6.680635380518991,6177.580850253661,32.76357440905507,182.00836500127673,619.4112348962972,54.09574070556129,10.099894607544321,3.50729884956208,5.018028686534935,160.3760315698972,579.7269024678567,63.079901784919386,0.7662937563109093,21.63233343137952,39.684332428440484,-8.984161079358095,2.7410050932511707,0.663435089829091,cooling_degradation,170.6830816198197
2338.764617508692,74.41825939450331,-6.029087506145329,766.3125551451516,40.6146310808971,169.72367807992683,608.3153216930018,36.91215724835319,10.34585214242879,2.073913351011867,5.530184454919287,161.8051235344651,589.6606697710843,47.756656188509275,0.5508146926263038,7.918554545461717,18.654651921917548,-10.844498940156086,1.523098658385563,0.38604426086825705,lubrication_issue,274.3188239550318
3399.3458872020783,92.98906764933528,1.5864203953116611,15574.16458908707,70.52481760740164,179.84645784445473,646.8647170303196,51.32614542562621,11.87932162088255,1.361697591765683,5.806689956416733,178.25235202040705,643.3574942270443,54.7556416856698,0.7099018830803117,1.5941058240476877,3.50722280327534,-3.4294962600435923,0.6517957086853714,0.10431247620837465,healthy,440.4314752540905
3002.3241885071966,61.18538831437522,9.757835316987112,14823.771285873187,33.08190980680182,174.24385967927904,604.0894428476822,45.703226958376234,9.62376460882852,1.2930647604503898,4.918432340489249,161.63040650721874,591.7036226279982,54.12376244290756,0.6503486282760795,12.613453172060304,12.385820219683978,-8.420535484531328,0.6427161321743102,0.26543690917757684,general_degradation,362.0965365596071
2471.5285359866007,69.37159892832241,28.87274692869952,4176.047697523746,33.40953730306541,190.58102408889695,606.594460458511,43.826319432634065,9.804300199426306,1.8697399592783075,4.890730230216339,175.96505893232992,585.9159904912281,49.22250037362701,0.5707292803979901,14.615965156567029,20.678469967282922,-5.3961809409929415,1.2990106788803173,0.3128132117687537,general_degradation,339.6663971339236
2528.323951095872,24.56694848714519,19.21432404005676,23415.142307374037,23.14748325348077,140.48618488931658,559.7444266252145,48.11392214769984,6.944863180352725,1.637732378270949,3.7609435754696587,132.75697765159535,543.4199715545458,53.26123572979537,0.5792485926643808,7.729207237721226,16.324455070668705,-5.147313582095528,1.058483785606568,0.27129993846690287,general_degradation,322.3316535375102
3600.5334953744814,31.172100380505032,-8.351452557002712,7698.248539779773,76.37446101893174,176.16897927637729,630.1168141402987,49.655053325357336,9.741177820454405,3.2572788726122064,4.974544775486863,156.96307326968682,594.7992890834428,61.31049993255545,0.7400800243061723,19.20590600669047,35.31752505685597,-11.655446607198115,2.517198848306034,0.6045156176778782,lubrication_issue,205.0414112103854
